-0.21308982	-0.16767046	-0.024728684	-0.23582944	-0.1514274	-0.042001743	-0.07959774	-0.14314167	-0.18428034	-0.14858896	-0.23645535	-0.13065028	-0.09851394	-0.07980447	-0.14055267	-0.07597388	-0.051459674	-0.11055367	-0.21304472	-0.30155873	-0.14002538	-0.3597777	-0.12795423	-0.13515618	-0.33168188	-0.32940212	-0.041727085	-0.08499044	-0.047192313	-0.16685829	-0.043841112	-0.16434985	-0.13058697	-0.11807361	-0.007820402	-0.038877267	-0.2209573	-0.044616524	-0.03712509	-0.12943469	-0.0067626047	-0.028248418	-0.21656772	-0.045388073	-0.26195723	-0.0041682515	-0.104951866	-0.4314207	-0.19418013	-0.47347254	-0.044457648	-0.07530575	-0.13482071	-0.37787184	-0.07722439	-0.1431203	-0.2133002	-0.18261783	-0.054682452	-0.015318659	-0.07593272	-0.43953767	-0.12752202	-0.27895376	-0.19146706	-0.1821861	-0.100204214	-0.086387634	-0.2766953	-0.07155194	-0.41851017	-0.119156525	-0.35793182	-0.17829292	-0.08882518	-0.027348224	-0.24133892	-0.048119094	-0.15131132	-0.040974744	-0.0010108274	-0.1258889	-0.1394976	-0.045435164	-0.12760755	-0.04162695	0.026567569	0.002591686	-0.055825997	0.009092513	-0.29699323	-0.13026637	-0.29637346	-0.22209693	-0.16113736	-0.18615091	-0.078111745	-0.0023563013	-0.099488676	-0.13850375
-0.21308982	-0.16767046	-0.024728684	-0.23582944	-0.1514274	-0.042001743	-0.07959774	-0.14314167	-0.18428034	-0.14858896	-0.23645535	-0.13065028	-0.09851394	-0.07980447	-0.14055267	-0.07597388	-0.051459674	-0.11055367	-0.21304472	-0.30155873	-0.14002538	-0.3597777	-0.12795423	-0.13515618	-0.33168188	-0.32940212	-0.041727085	-0.08499044	-0.047192313	-0.16685829	-0.043841112	-0.16434985	-0.13058697	-0.11807361	-0.007820402	-0.038877267	-0.2209573	-0.044616524	-0.03712509	-0.12943469	-0.0067626047	-0.028248418	-0.21656772	-0.045388073	-0.26195723	-0.0041682515	-0.104951866	-0.4314207	-0.19418013	-0.47347254	-0.044457648	-0.07530575	-0.13482071	-0.37787184	-0.07722439	-0.1431203	-0.2133002	-0.18261783	-0.054682452	-0.015318659	-0.07593272	-0.43953767	-0.12752202	-0.27895376	-0.19146706	-0.1821861	-0.100204214	-0.086387634	-0.2766953	-0.07155194	-0.41851017	-0.119156525	-0.35793182	-0.17829292	-0.08882518	-0.027348224	-0.24133892	-0.048119094	-0.15131132	-0.040974744	-0.0010108274	-0.1258889	-0.1394976	-0.045435164	-0.12760755	-0.04162695	0.026567569	0.002591686	-0.055825997	0.009092513	-0.29699323	-0.13026637	-0.29637346	-0.22209693	-0.16113736	-0.18615091	-0.078111745	-0.0023563013	-0.099488676	-0.13850375
-0.15326743	-0.18430766	0.3100589	-0.19470534	-0.5575873	0.23638828	0.5201149	-0.088090874	-0.22709624	-0.11839974	-0.18786815	-0.014531017	-0.37831575	0.06354036	-0.38214383	-0.027137347	0.2732229	0.38671306	-0.19472042	-0.15807465	-0.028250957	-0.23157468	-0.38518375	0.056631293	-0.072568364	-0.3496609	0.14951065	0.12050588	0.24545081	-0.1073936	0.20540269	0.031563155	-0.03040576	-0.13825472	0.5488901	0.023280995	-0.30751237	0.1705486	0.25574452	0.6584693	0.5522817	0.49682492	0.10238095	-0.1447891	0.01974267	0.10943977	0.18477897	-0.19737735	-0.5978551	-0.47012648	0.56163514	0.034164187	0.20646217	-0.4027408	0.015288119	-0.12928824	-0.43065658	-0.07663578	-0.030721879	0.6502203	0.15882121	-0.2835089	0.07729906	-0.032403514	-0.16258708	0.18930468	-0.32011986	0.047839466	-0.4580572	0.7418889	-0.34882346	-0.4026554	0.3349967	-0.22722283	-0.1517463	0.6211873	0.34689566	0.6563252	-0.5231129	-0.05812899	0.19278674	-0.07886596	-0.24116588	0.29853484	-0.08057658	0.41716588	0.17598906	0.3353052	0.18722838	-0.62717485	-0.14383397	-0.21153708	0.018602828	-0.51641774	-0.21097085	-0.1625756	0.24801135	0.4821287	-0.13447879	-0.12734257
0.12141285	0.046460174	0.2124187	-0.17899597	-0.2756206	0.21041581	0.3033825	-0.08300563	-0.12215333	-0.090965986	-0.12740688	-0.053323828	-0.27580795	0.009812728	-0.1956504	0.032493908	0.057040613	0.121685565	-0.16032384	-0.19835474	-0.12401235	-0.35175803	-0.25523013	-0.13419789	-0.27403668	-0.36743698	0.009522718	-0.10731874	0.06046482	0.07050574	0.037009545	-0.0033545163	-0.074230656	-0.09758987	0.22797307	-0.012979721	-0.14585733	0.052945245	0.022422511	0.0248484	0.15616934	0.23232844	-0.16596156	-0.14699592	-0.13041846	0.15357271	-0.010652227	-0.30197355	-0.3553966	-0.38206437	0.1990481	-0.019499565	-0.0029709586	-0.48982188	0.054307703	-0.13497347	-0.2807704	-0.23742862	-0.106173165	0.23769544	0.04695468	-0.34771538	0.010679372	-0.16780196	-0.20281596	0.016676182	-0.19701137	0.05637816	-0.40865585	0.30637595	-0.43384144	-0.26085025	0.022176407	-0.17751536	0.042607386	0.2000903	-0.1628394	0.3372243	-0.33486295	-0.09748991	0.010112295	-0.049360655	-0.14499538	-0.08769463	-0.0285275	0.12096922	-0.065304406	0.066680476	0.016895464	-0.29678878	-0.35926545	-0.13827352	-0.13034537	-0.33833745	-0.16260634	-0.17117456	0.10502057	0.17301051	-0.1617512	-0.0841006
0.47634727	0.2659251	-0.46936798	0.24871422	0.8513864	0.07415987	-0.24397708	0.47705758	0.7470275	0.6074696	0.6672207	0.22117779	0.72012866	0.120593905	0.5881977	-0.27477217	-0.31881532	-0.42624468	0.091936834	0.5585203	0.28041634	0.47913194	0.7873378	-0.07169853	0.2799591	0.7020061	-0.25427723	0.15593958	-0.50815207	0.02354289	-0.10257263	0.32303843	-0.030183112	0.11433819	-0.43227914	-0.42999017	0.585886	-0.051357884	-0.51500815	-0.21244624	-0.41589287	-0.5476587	0.21413286	-0.13182075	0.7115595	-0.28686202	-0.2167893	0.86442405	0.9031544	0.91154736	-0.5011507	-0.04409306	-0.072397776	0.776329	-0.031714376	0.70145744	0.5974033	0.90190417	0.004738898	-0.609956	-0.1012443	0.79046696	0.10009201	0.50824755	0.8154926	0.85311204	-0.16261362	-0.3034507	0.8412653	-0.52627575	0.84942406	0.8347119	0.5665747	0.9042352	0.42164686	-0.45075455	0.6398671	-0.42927122	0.88171387	-0.24332136	-0.31883672	0.69890964	0.26997662	-0.13928442	0.49502552	-0.50210595	-0.5812808	-0.29689664	-0.13105787	0.9790805	0.8670361	0.9408407	0.77309394	0.8792655	0.93967175	0.5110967	-0.45044333	-0.518132	0.38507625	0.020493118
0.26503947	-0.12008276	-0.5186801	-0.08102109	0.7836365	0.06873992	-0.25556818	0.3478382	0.5921523	0.45927233	0.51266766	0.105041526	0.50260127	0.09702031	0.4592117	-0.33775645	-0.36455628	-0.45826676	-0.16309823	0.42698798	0.27335063	0.21581729	0.5508548	-0.11100288	0.026640015	0.510095	-0.32073835	0.16938892	-0.5402893	-0.26792812	-0.22889526	0.15199603	-0.34911892	-0.14867307	-0.4000751	-0.5268012	0.4263707	-0.018966915	-0.54720247	-0.15304631	-0.17755103	-0.5371107	0.121712424	-0.3229078	0.56359065	-0.30788618	-0.3597275	0.58639693	0.80395746	0.66118026	-0.6406504	-0.14190179	-0.16203377	0.70369816	-0.07023676	0.45558614	0.6081772	0.7960623	-0.023993224	-0.5508394	-0.21891132	0.7856008	0.21365337	0.4929204	0.64586234	0.7260314	-0.2738859	-0.41929504	0.6531735	-0.55969757	0.6871388	0.7487419	0.2838901	0.78574854	0.36215413	-0.3202688	0.64226604	-0.40619168	0.75029564	-0.40909114	-0.31502113	0.63726354	-0.11884687	-0.1471124	0.38826045	-0.5881303	-0.5503882	-0.10979227	-0.2792248	0.9686359	0.75634503	0.890792	0.68114007	0.74557877	0.8984145	0.24247171	-0.6216839	-0.3757245	0.2359799	-0.062087126
0.18686667	-0.11568865	-0.4493721	-0.26115954	0.73533255	0.010951014	-0.36862153	0.25970665	0.55099	0.407435	0.404526	-0.008154064	0.47600555	-0.0038529574	0.34673586	-0.3938632	-0.44398254	-0.5912596	-0.35572582	0.22996472	-0.015317135	0.044463728	0.57883143	-0.25831744	-0.0020795844	0.31075117	-0.5044515	0.056754634	-0.48866713	-0.2330123	-0.16944341	0.24594657	-0.46829078	-0.21091978	-0.4839174	-0.5478608	0.30525085	-0.11708569	-0.51044357	-0.3872502	-0.39997458	-0.52629554	-0.14711238	-0.45245358	0.21248844	-0.30896312	-0.46550176	0.054042548	0.6284802	0.47681955	-0.6490855	-0.1715482	-0.26976737	0.5101482	-0.13044795	0.42716876	0.46840414	0.76065284	-0.17768453	-0.626242	-0.31103954	0.6315745	0.092595056	0.18247697	0.56761193	0.6279937	-0.2582701	-0.3392227	0.49076492	-0.6769805	0.5321749	0.65474164	0.05436267	0.72598547	0.37339717	-0.49002272	0.45829886	-0.50310624	0.67018926	-0.4675297	-0.35627037	0.5454055	-0.15935779	-0.32778057	0.30746272	-0.6505041	-0.42901248	-0.25823078	-0.40552285	0.9424405	0.59015	0.86762804	0.4446771	0.65592676	0.85097945	0.17249466	-0.6610216	-0.44219553	0.1680627	-0.13962135
-0.17025371	-0.17572002	0.59546053	-0.3113442	-0.6435304	0.21009105	0.50887096	-0.07873521	-0.38393128	-0.055118572	-0.3634528	-0.05937103	-0.59038484	0.08524249	-0.4833746	0.0829389	0.49838907	0.47716764	-0.1866557	-0.4602292	-0.15341412	-0.3161053	-0.4355843	0.045869637	-0.18823862	-0.5545563	0.27038595	-0.0808832	0.412104	-0.09220785	0.25239813	0.05076386	0.0057816906	-0.12276987	0.6812868	0.30490208	-0.48011643	0.14115958	0.6757114	0.5914804	0.5094187	0.65780884	0.01420835	0.16468509	-0.37297982	0.3062695	0.25622657	-0.64254653	-0.7988498	-0.7283582	0.6977159	0.0029569722	0.12921087	-0.55508125	0.22767232	-0.2813004	-0.54123557	-0.3668397	-0.084452316	0.75481045	0.067158945	-0.39807215	0.11056418	-0.3437332	-0.45061976	-0.13569109	0.06493055	0.16761455	-0.69096184	0.82618463	-0.44530797	-0.606333	-0.014715123	-0.5714618	-0.1724738	0.7328296	0.13008349	0.6742319	-0.759458	0.24752706	0.25419837	-0.3963319	-0.29688442	0.36144394	-0.21041875	0.52487886	0.630724	0.5061784	0.28833067	-0.86342245	-0.51027846	-0.60916597	-0.40820655	-0.65458	-0.60221213	-0.22935198	0.5072082	0.65980524	-0.03465392	0.04611703
0.40967852	0.17370869	-0.7231825	0.22865425	0.924251	-0.11021607	-0.5345183	0.44053864	0.8178573	0.67381686	0.71766615	0.2001549	0.8329482	0.0212557	0.7099013	-0.44642645	-0.59098864	-0.69490176	-0.06465122	0.6478094	0.2602635	0.5333489	0.8720578	-0.1213406	0.39936796	0.76484597	-0.45927376	0.18260208	-0.6394681	-0.122698806	-0.18480007	0.4200327	-0.21780603	0.074571066	-0.67653304	-0.61544096	0.6377319	-0.07532356	-0.71837723	-0.44857305	-0.5882586	-0.79223645	0.14963415	-0.32951838	0.76058924	-0.46214354	-0.4573589	0.9064577	0.95770323	0.953218	-0.77340996	-0.08227487	-0.18513708	0.8819976	-0.1692366	0.73816264	0.7781844	0.931192	0.036087863	-0.80042154	-0.24823274	0.88154346	0.08463521	0.58003545	0.88895214	0.8754724	-0.21577042	-0.39869288	0.9052054	-0.83702	0.8997	0.9082216	0.62547565	0.94505084	0.4852815	-0.75323963	0.66995645	-0.737617	0.9462873	-0.43159592	-0.43504444	0.7824836	0.24987723	-0.38375473	0.53346074	-0.7367001	-0.6863372	-0.4948928	-0.37789544	0.9942871	0.9255509	0.9751623	0.8317691	0.92281824	0.9750289	0.5558083	-0.74355257	-0.7424497	0.43232343	-0.13552415
-0.1623127	-0.07831935	0.19581887	-0.14225426	-0.1442249	0.14093702	0.07915637	0.0053910017	-0.11298548	-0.006864235	0.0011632027	-0.085935615	-0.13908727	0.09419399	-0.23718998	-0.108367436	0.13075519	0.10393182	-0.12320168	-0.21441418	-0.08296375	-0.26148248	-0.061967585	-0.13883632	-0.288164	-0.29167977	0.0663348	-0.036250804	0.10365513	-0.13640481	0.33243927	-0.0090898005	-0.028948234	-0.19063061	0.30682153	0.03037414	-0.15765452	0.054238625	0.020656783	0.08732813	0.18722118	0.22294988	-0.12567495	-0.0032248273	0.06398296	0.07764592	0.011259613	-0.21371004	-0.23774494	-0.36367795	0.15199317	-0.0539557	-0.012729365	-0.41682005	0.009871326	-0.17353499	-0.3092458	-0.03535644	-0.044722088	0.17170523	-0.024124702	-0.40743503	-0.0027753015	-0.11309921	-0.112234466	0.14856377	-0.1572873	-0.0979768	-0.3951509	0.24271561	-0.34068465	-0.15887547	0.031558547	-0.061844315	-0.075831115	0.18878926	-0.18484755	0.3881215	-0.3642023	-0.057053924	0.13882664	-0.05975577	-0.11274173	-0.086608805	0.04238155	0.08688045	0.053402785	0.18349904	0.0037775377	-0.1878939	-0.27274752	-0.003690143	-0.0562614	-0.25810024	-0.10717567	-0.040075596	0.020689324	0.13595946	0.05969406	-0.05594422
